Date,ChinaGold,ComexGold,Brent,BrentChinaGold,BrentComexGold,ChinaComexGold,¥÷¡£ªØ1,¥÷¡£ªØ2,¥÷¡£ªØ3
2016/10/19,0.058085837,-0.12026841,-1.741624365,-0.704678335,-0.924442624,0.796489696,D,D,R
2016/10/20,0.106384782,-0.13678596,-1.807106599,-0.707862958,-0.927177745,0.792228182,D,D,R
2016/10/24,0.12672118,-0.155884377,-1.803045685,-0.71245703,-0.928798685,0.78870539,D,D,R
2016/10/25,0.105113757,-0.094975912,-1.837055838,-0.694890082,-0.929239411,0.788997965,D,D,R
2016/10/26,0.058085837,-0.105815554,-1.878172589,-0.643079811,-0.931781425,0.78274833,D,D,R
2016/10/27,-0.002923357,-0.119236063,-1.853299492,-0.630262295,-0.926340392,0.781392674,D,D,R
2016/10/28,0.030123289,-0.085168617,-1.891878173,-0.595568791,-0.915675081,0.779377087,d,D,R
2016/10/31,0.152141677,-0.10065382,-1.963451777,-0.541427415,-0.850807738,0.764999958,d,D,R
2016/11/1,0.070796085,-0.024260151,-1.971573604,-0.443813799,-0.811354337,0.736671015,d,D,R
2016/11/2,0.070796085,0.019614591,-2.036548223,-0.257186647,-0.741249813,0.668362678,U,D,R
2016/11/3,0.070796085,0.054714384,-2.062436548,-0.135774631,-0.769817104,0.54401597,U,D,r
2016/11/4,0.070796085,0.021679284,-2.101522843,-0.054980054,-0.83175135,0.342790836,U,D,r
2016/11/7,0.070796085,-0.063489332,-2.072588832,-0.00352195,-0.895377537,0.122480547,U,D,U
2016/11/8,0.070796085,-0.090330351,-2.078172589,-0.27288015,-0.849907892,0.346583065,U,D,r
2016/11/9,0.1737491,-0.088781831,-2.061928934,-0.401929613,-0.812436197,0.420123891,d,D,r
2016/11/10,0.1737491,-0.202339986,-2.088324873,-0.513017756,-0.626406577,0.375837686,d,D,r
2016/11/11,0.1737491,-0.347384721,-2.143654822,-0.509876388,-0.221656304,0.072709573,d,U,U
2016/11/14,0.1737491,-0.378355127,-2.159898477,-0.494036623,0.076001009,-0.236717124,d,U,U
2016/11/15,0.1737491,-0.354094976,-2.031979695,-0.469269033,0.163635299,-0.624132885,d,U,D
2016/11/16,0.026310215,-0.348417068,-2.04822335,-0.381783312,0.226023331,-0.453336396,d,U,d
2016/11/17,0.005973817,-0.420681349,-2.055329949,-0.281296057,0.265750013,-0.225475477,U,U,U
2016/11/18,-0.067745626,-0.437198899,-2.036548223,-0.244643053,0.280206763,0.035393819,U,U,U
2016/11/22,0.005973817,-0.426359257,-1.921827411,-0.388069676,0.201581698,0.116061259,d,U,U
2016/11/23,0.011057916,-0.5440468,-1.930456853,-0.500415473,0.04227509,0.186021671,d,U,U
2016/11/25,-0.113502521,-0.586373021,-2.017258883,-0.459921709,-0.015197455,0.365221272,d,U,r
2016/11/28,-0.048680253,-0.528045423,-1.966497462,-0.462025375,-0.151208762,0.45866259,d,U,r
2016/11/29,-0.081726899,-0.5440468,-2.060913706,-0.413426619,-0.232254367,0.539589541,d,U,r
2016/11/30,-0.122399695,-0.621988988,-1.853299492,-0.617834226,-0.425742217,0.583851835,D,d,r
2016/12/1,-0.17069864,-0.625086029,-1.67715736,-0.715176715,-0.555430699,0.640896968,D,d,R
2016/12/2,-0.188492988,-0.602890571,-1.650761421,-0.768472208,-0.604840764,0.685327145,D,D,R
2016/12/5,-0.185950938,-0.634893324,-1.626395939,-0.797172354,-0.655980658,0.742204955,D,D,R
2016/12/6,-0.199932212,-0.644184446,-1.677664975,-0.820569057,-0.688243794,0.800967652,D,D,R
2016/12/7,-0.205016311,-0.618891948,-1.724873096,-0.833201833,-0.71643618,0.843135911,D,D,R
2016/12/8,-0.157988391,-0.629215416,-1.679695431,-0.835523578,-0.745453652,0.8954076,D,D,R
2016/12/9,-0.166885565,-0.692188575,-1.657360406,-0.842279646,-0.819488166,0.911833501,D,D,R
2016/12/12,-0.260941406,-0.672573985,-1.588324873,-0.856760573,-0.857467761,0.912696852,D,D,R
2016/12/13,-0.238062958,-0.692704749,-1.58680203,-0.853126772,-0.853659771,0.906749312,D,D,R
2016/12/14,-0.216455535,-0.774776325,-1.679187817,-0.834221922,-0.82184135,0.893274454,D,D,R
2016/12/15,-0.229165784,-0.83413627,-1.673096447,-0.875705635,-0.788269523,0.869861176,D,D,R
2016/12/16,-0.263483455,-0.822264281,-1.612690355,-0.868011618,-0.771994978,0.85865979,D,D,R
2016/12/19,-0.249502182,-0.798004129,-1.627411168,-0.851706054,-0.742519047,0.843562716,D,D,R
2016/12/20,-0.246960132,-0.832071576,-1.605583756,-0.85313321,-0.705837161,0.843225937,D,D,R
2016/12/21,-0.285090878,-0.83413627,-1.650761421,-0.843798311,-0.67437311,0.817338177,D,D,R
2016/12/22,-0.36135237,-0.846524432,-1.620812183,-0.800001942,-0.645380666,0.844239182,D,D,R
2016/12/23,-0.328305724,-0.824328975,-1.615228426,-0.785322512,-0.636467258,0.845899169,D,D,R
2016/12/27,-0.315595475,-0.800584997,-1.568020305,-0.727554196,-0.57171505,0.821986132,D,d,R
2016/12/28,-0.271109605,-0.796971783,-1.56142132,-0.674484675,-0.482010601,0.78693207,D,d,R
2016/12/29,-0.252044232,-0.701995871,-1.565482234,-0.574493779,-0.377410557,0.761985646,d,d,R
2016/12/30,-0.227894759,-0.728320716,-1.530964467,-0.456979513,-0.284995188,0.740260323,d,U,R
2017/1/3,-0.246960132,-0.690640055,-1.599492386,-0.441970935,-0.238368136,0.712928748,d,U,R
2017/1/4,-0.266025505,-0.669476944,-1.549238579,-0.454404095,-0.155254498,0.648840053,d,U,R
2017/1/5,-0.229165784,-0.58017894,-1.527411168,-0.348748018,0.099344091,0.600251316,d,U,R
2017/1/6,-0.229165784,-0.621988988,-1.516751269,-0.214042933,0.420363262,0.573256864,U,r,r
2017/1/9,-0.280006779,-0.564177564,-1.626395939,-0.036345961,0.470357437,0.391188087,U,r,r
2017/1/10,-0.152904292,-0.556434962,-1.692385787,-0.138467223,0.254143059,0.52422292,U,U,r
2017/1/11,-0.138923018,-0.52907777,-1.618274112,-0.158140168,0.190623567,0.633235633,U,U,R
2017/1/12,-0.138923018,-0.501720578,-1.572081218,-0.08686478,0.223608882,0.700712417,U,U,R
2017/1/13,-0.102063297,-0.538885065,-1.600507614,-0.049024593,0.179452604,0.753986773,U,U,R
2017/1/16,-0.102063297,-0.469717825,-1.579695431,-0.004249118,0.113155857,0.824280862,U,U,R
2017/1/17,-0.02707283,-0.402099105,-1.599492386,-0.035888182,0.060754615,0.865378471,U,U,R
2017/1/18,-0.075371775,-0.460942877,-1.678172589,-0.192715783,-0.112366473,0.885922901,U,U,R
2017/1/19,-0.142736093,-0.47642808,-1.665989848,-0.239795617,-0.207745475,0.906172869,U,U,R
2017/1/20,-0.114773546,-0.425843083,-1.598477157,-0.301795273,-0.313463053,0.912417049,d,d,R
2017/1/23,-0.063932551,-0.425843083,-1.611675127,-0.397512083,-0.408004308,0.904392017,d,d,R
2017/1/24,-0.109689446,-0.437715072,-1.601015228,-0.472923243,-0.492657666,0.890625152,d,d,R
2017/1/25,-0.171969665,-0.499139711,-1.61928934,-0.460382515,-0.497828265,0.861671437,d,d,R
2017/1/26,-0.198661187,-0.551789401,-1.560406091,-0.44545273,-0.481519469,0.853910485,d,d,R
2017/2/3,-0.257128331,-0.37577426,-1.543654822,-0.46651936,-0.332051706,0.643112357,d,d,R
2017/2/6,-0.257128331,-0.295767378,-1.58680203,-0.430338179,-0.163361433,0.386856394,d,U,r
2017/2/7,-0.000381307,-0.306090847,-1.620812183,-0.448990911,-0.217143207,0.445677282,d,U,r
2017/2/8,-0.080455874,-0.266861666,-1.617258883,-0.408827143,-0.14573667,0.396192667,d,U,r
2017/2/9,-0.080455874,-0.334480385,-1.591370558,-0.328878444,-0.021304192,0.378997494,d,U,r
2017/2/10,-0.080455874,-0.305574673,-1.537055838,-0.143654153,0.324005966,0.330782843,U,r,r
2017/2/13,-0.080455874,-0.343771507,-1.593401015,-0.218035127,0.310153765,0.237788498,U,r,U
2017/2/14,-0.080455874,-0.327770131,-1.574111675,-0.303173243,0.200803184,0.23175547,d,U,U
2017/2/15,-0.094437148,-0.320027529,-1.585279188,-0.311643567,0.182343072,0.225908149,d,U,U
2017/2/16,0.003431767,-0.282346869,-1.59035533,-0.262250119,0.243086457,0.293339912,U,U,U
2017/2/17,0.003431767,-0.297832072,-1.582233503,-0.213713513,0.271090698,0.373697156,U,U,r
2017/2/21,-0.051222302,-0.285960083,-1.539086294,-0.145796896,0.370133078,0.404593302,U,r,r
2017/2/22,-0.051222302,-0.312284928,-1.58071066,-0.127739896,0.376353329,0.449191696,U,r,r
2017/2/23,-0.051222302,-0.22092223,-1.543147208,-0.050708731,0.369615539,0.502610356,U,r,r
2017/2/24,0.167393975,-0.183757743,-1.573096447,-0.075033194,0.245809179,0.6033227,U,U,R
2017/2/27,0.167393975,-0.210598761,-1.576142132,-0.051949948,0.225186809,0.64901163,U,U,R
2017/2/28,0.167393975,-0.232794219,-1.593401015,-0.09768101,0.137310494,0.68748649,U,U,R
2017/3/1,0.167393975,-0.228148658,-1.554314721,-0.025874637,0.1276952,0.707326042,U,U,R
2017/3/2,0.167393975,-0.312284928,-1.61928934,-0.236839564,-0.057053658,0.648053496,U,U,R
2017/3/3,0.167393975,-0.301445286,-1.577664975,-0.186733758,0.106440112,0.629835075,U,U,R
2017/3/6,0.167393975,-0.344803854,-1.572081218,-0.026928784,0.248124861,0.415888567,U,U,r
2017/3/7,0.167393975,-0.400550585,-1.576649746,-0.056395198,0.199738839,0.248663332,U,U,U
2017/3/8,0.167393975,-0.436682725,-1.71928934,-0.255402047,0.522322408,0.0722073,U,r,U
2017/3/9,0.167393975,-0.459394357,-1.765989848,-0.376779371,0.69619882,-0.024012332,d,R,U
2017/3/10,0.167393975,-0.479008947,-1.807614213,-0.422216952,0.776929627,-0.140543662,d,R,U
2017/3/13,0.167393975,-0.459394357,-1.808629442,-0.41775131,0.81795633,-0.195264335,d,R,U
2017/3/14,0.167393975,-0.450103235,-1.830456853,-0.44349883,0.836721968,-0.266322428,d,R,U
2017/3/15,0.167393975,-0.368031659,-1.785279188,-0.449377318,0.824317316,-0.298735714,d,R,U
2017/3/16,-0.060119476,-0.344803854,-1.788832487,-0.262201783,0.798395543,-0.282749311,U,R,U
2017/3/17,0.059356861,-0.320027529,-1.787817259,-0.193262201,0.755283861,-0.26392065,U,R,U
2017/3/20,0.07715121,-0.315898142,-1.794923858,-0.12646752,0.715077203,-0.25312554,U,R,U
2017/3/21,0.083506334,-0.259119064,-1.828426396,0.020476838,0.613967748,-0.238312596,U,R,U
2017/3/22,0.094945558,-0.231245699,-1.844670051,0.171106654,0.501515691,-0.262090647,U,r,U
2017/3/23,0.117824005,-0.238472127,-1.848730964,0.456787062,0.364592716,-0.150213602,r,r,U
2017/3/24,0.107655806,-0.228148658,-1.836548223,0.451739588,0.212619634,-0.229910547,r,U,U
2017/3/27,0.112739906,-0.199759119,-1.839086294,0.438122719,0.045921903,-0.295944574,r,U,U
2017/3/28,0.197898572,-0.188919477,-1.80964467,0.363819678,-0.078759061,-0.225442499,r,U,U
2017/3/29,0.159767826,-0.208017894,-1.754314721,0.338892922,-0.201584065,-0.225122664,r,U,U
2017/3/30,0.150870652,-0.263248451,-1.726903553,0.317308463,-0.210132797,-0.217383464,r,U,U
2017/3/31,0.155954752,-0.232794219,-1.733502538,0.293416438,-0.241300169,-0.200262373,U,U,U
2017/4/5,0.155954752,-0.193048864,-1.655837563,0.277331592,-0.113147197,-0.156174151,U,U,U
2017/4/6,0.155954752,-0.211631108,-1.62893401,0.258011143,0.14885932,-0.102886915,U,U,U
2017/4/7,0.155954752,-0.198726772,-1.611167513,0.253923189,0.312440045,-0.032627504,U,r,U
2017/4/10,0.155954752,-0.20440468,-1.573604061,0.274192556,0.391739112,0.053464915,U,r,U
2017/4/11,0.155954752,-0.101169993,-1.560913706,0.318615951,0.506245411,0.191101114,r,r,U
2017/4/12,0.155954752,-0.038196834,-1.579695431,0.367976525,0.600954933,0.34183079,r,R,r
2017/4/13,0.155954752,-0.032002753,-1.578172589,0.433132009,0.653217417,0.514719449,r,R,r
2017/4/17,0.155954752,-0.042326222,-1.605076142,0.479647044,0.686872909,0.635562208,r,R,R
2017/4/18,0.338982333,-0.009807295,-1.62893401,0.49201502,0.684933846,0.677182155,r,R,R
2017/4/19,0.340253358,-0.055230557,-1.728426396,0.340910713,0.631632604,0.661876071,r,R,R
2017/4/20,0.326272084,-0.057295251,-1.725380711,0.244589726,0.578312507,0.659481148,U,r,R
2017/4/21,0.308477736,-0.038196834,-1.777664975,0.100663731,0.461813541,0.670776162,U,r,R
2017/4/24,0.330085159,-0.08568479,-1.795939086,-0.074821906,0.372962977,0.651483301,U,r,R
2017/4/25,0.31991696,-0.150722643,-1.770558376,-0.215434965,0.312180974,0.584478121,U,r,r
2017/4/26,0.157225776,-0.15485203,-1.784771574,-0.297078631,0.25349058,0.555870238,U,U,r
2017/4/27,0.230945219,-0.144528562,-1.804060914,-0.442327579,0.2024913,0.530060687,d,U,r
2017/4/28,0.241113418,-0.130591879,-1.789340102,-0.483050128,0.155597392,0.528386347,d,U,r
2017/5/2,0.234758293,-0.192016518,-1.853807107,-0.50114423,0.185645136,0.490804656,d,U,r
2017/5/3,0.234758293,-0.282346869,-1.837055838,-0.512631215,0.28949082,0.38960372,d,U,r
2017/5/4,0.234758293,-0.34119064,-1.959390863,-0.478370542,0.477941262,0.281680828,d,r,U
2017/5/5,0.234758293,-0.332931865,-1.92284264,-0.436784795,0.588587695,0.223491214,d,r,U
2017/5/8,0.234758293,-0.346352374,-1.910659898,-0.389362142,0.68405441,0.173261687,d,R,U
2017/5/9,0.234758293,-0.37577426,-1.941624365,-0.323659026,0.770126298,0.141964086,d,R,U
2017/5/10,0.234758293,-0.385581555,-1.865989848,-0.244222491,0.840539551,0.122166287,U,R,U
2017/5/11,0.234758293,-0.37422574,-1.838071066,-0.132732261,0.852279577,0.173035924,U,R,U
2017/5/12,0.234758293,-0.33964212,-1.834517766,0.017290216,0.843278214,0.286827438,U,R,U
2017/5/15,0.234758293,-0.327770131,-1.784771574,0.245219876,0.81288204,0.447451989,U,R,r
2017/5/16,0.101300682,-0.291121817,-1.793401015,0.445102563,0.792332163,0.604134747,r,R,R
2017/5/17,0.129263229,-0.171885754,-1.764974619,0.205389466,0.758286441,0.447047879,U,R,r
2017/5/18,0.185188324,-0.229181005,-1.749746193,0.03687193,0.70543226,0.359133089,U,R,r
2017/5/22,0.191543448,-0.192016518,-1.68071066,-0.164117642,0.631552766,0.237770982,U,R,U
2017/5/23,0.229674194,-0.216276669,-1.666497462,-0.193595695,0.60682794,0.102235493,U,R,U
2017/5/24,0.152141677,-0.179112182,-1.676142132,-0.339740201,0.655273082,-0.169840014,d,R,U
2017/5/25,0.183917299,-0.187370957,-1.803045685,-0.46567617,0.64635975,-0.394517185,d,R,d
2017/5/31,0.138160403,-0.126978665,-1.86142132,-0.381151344,0.564580877,-0.426129002,d,r,d
2017/6/1,0.149599627,-0.143496215,-1.845177665,-0.3530314,0.530214357,-0.53391277,d,r,d
2017/6/2,0.12417913,-0.072264281,-1.879695431,-0.292729561,0.400300927,-0.705262312,U,r,D
2017/6/5,0.216963945,-0.072780454,-1.904060914,-0.297576936,0.289402748,-0.645833053,U,U,D
2017/6/6,0.262720841,0.006710255,-1.87106599,-0.317537892,0.193135279,-0.379351001,d,U,d
2017/6/7,0.271618015,-0.0330351,-1.975634518,-0.370444142,-0.030118656,-0.189794672,d,U,U
2017/6/8,0.258907766,-0.078458362,-1.985786802,-0.409852017,-0.175729191,-0.083409653,d,U,U
2017/6/9,0.190272423,-0.13678596,-1.97106599,-0.35673176,-0.266017566,-0.047384849,d,U,U
2017/6/12,0.145786553,-0.144528562,-1.963959391,-0.237801952,-0.401591103,-0.005214617,U,d,U
2017/6/13,0.167393975,-0.132140399,-1.94213198,-0.195669445,-0.483550993,0.072532828,U,d,U
2017/6/14,0.22331907,-0.174982794,-2.029441624,-0.243863244,-0.488133145,0.186457509,U,d,U
2017/6/15,0.202982672,-0.203888507,-2.033502538,-0.264548732,-0.445232658,0.312542643,U,d,r
2017/6/16,0.135618354,-0.203888507,-2.010659898,-0.227430485,-0.35938404,0.520721341,U,d,r
2017/6/19,0.135618354,-0.261183758,-2.034010152,-0.10096718,-0.179974303,0.467564127,U,U,r
2017/6/20,0.12672118,-0.263248451,-2.079187817,0.058719876,-0.028204671,0.518301481,U,U,r
2017/6/21,0.12672118,-0.260667584,-2.140101523,0.157007375,0.166584649,0.575069639,U,U,r
2017/6/22,0.12672118,-0.219889883,-2.119796954,0.218137563,0.287149449,0.60490367,U,U,R
2017/6/23,0.12672118,-0.187370957,-2.103553299,0.172358697,0.456332787,0.684227232,U,r,R
2017/6/26,0.180104224,-0.248795595,-2.088832487,0.266530084,0.642793844,0.648374384,U,R,R
2017/6/27,0.065711986,-0.224535444,-2.047208122,0.305115542,0.762486003,0.663016753,r,R,R
2017/6/28,0.130534254,-0.227116311,-2.013705584,0.377190268,0.773872008,0.693392447,r,R,R
2017/6/29,0.130534254,-0.253441156,-2.008121827,0.453207865,0.807431227,0.710141648,r,R,R
2017/6/30,0.130534254,-0.271507226,-1.982741117,0.557782759,0.730318053,0.807940469,r,R,R
2017/7/3,0.130534254,-0.373193393,-1.893401015,0.42278017,0.372020171,0.763992872,r,r,R
2017/7/4,0.130534254,-0.358740537,-1.896954315,0.19998748,-0.039372416,0.685372923,U,U,R
2017/7/5,0.130534254,-0.37267722,-1.989340102,0.138216235,-0.157528213,0.555284861,U,U,r
2017/7/6,0.130534254,-0.361837577,-1.973096447,0.078375806,-0.268285364,0.401045901,U,U,r
2017/7/7,0.130534254,-0.409325533,-2.044162437,0.036312608,-0.268101054,0.325322348,U,U,r
2017/7/10,0.130534254,-0.421197522,-2.035532995,0.032085501,-0.3073136,0.327339043,U,d,r
2017/7/11,0.130534254,-0.400550585,-2.003045685,-0.03160625,-0.478323216,0.277339977,U,d,U
2017/7/12,0.130534254,-0.385065382,-1.991878173,-0.033990108,-0.511262185,0.106723928,U,d,U
2017/7/13,0.130534254,-0.391259463,-1.957360406,-0.012821569,-0.549600024,-0.098392597,U,d,U
2017/7/14,0.130534254,-0.335512732,-1.93248731,-0.010335237,-0.58277275,-0.128282876,U,d,U
2017/7/17,0.130534254,-0.3050585,-1.957360406,-0.0019623,-0.566175158,-0.142297065,U,d,U
2017/7/18,0.023768165,-0.264796972,-1.936040609,-0.188642642,-0.493808747,-0.206101195,U,d,U
2017/7/19,-0.004194382,-0.27047488,-1.892385787,-0.380625495,-0.391356701,-0.247848004,d,d,U
2017/7/20,-0.014362581,-0.287508603,-1.912690355,-0.468034386,-0.26394906,-0.281815574,d,U,U
2017/7/21,-0.049951277,-0.213695802,-1.975634518,-0.401827185,-0.077475777,-0.472648393,d,U,d
2017/7/24,-0.010549506,-0.194081211,-1.94822335,-0.323301136,0.079825655,-0.648299291,d,U,D
2017/7/25,0.01995509,-0.215760496,-1.867005076,-0.448630049,0.323129015,-0.677827666,d,r,D
2017/7/26,-0.049951277,-0.233826566,-1.827918782,-0.553097477,0.486278744,-0.774053235,d,r,D
2017/7/27,0.058085837,-0.161562285,-1.801522843,-0.492160918,0.658154134,-0.77552491,d,R,D
2017/7/28,-0.014362581,-0.121300757,-1.749238579,-0.533907966,0.768387956,-0.819276729,d,R,D
2017/7/31,0.063169936,-0.123365451,-1.742639594,-0.503503053,0.841700162,-0.746589081,d,R,D
2017/8/1,-0.048680253,-0.122849277,-1.78680203,-0.58369303,0.881824245,-0.770004113,d,R,D
2017/8/2,-0.048680253,-0.137818307,-1.757360406,-0.611621339,0.887840663,-0.779469561,D,R,D
2017/8/3,-0.035970004,-0.127494838,-1.775126904,-0.623490785,0.893925266,-0.782626408,D,R,D
2017/8/4,-0.035970004,-0.175498968,-1.754314721,-0.6082299,0.875722597,-0.767910356,D,R,D
2017/8/7,-0.035970004,-0.185306263,-1.756852792,-0.578953641,0.847905298,-0.741670505,d,R,D
2017/8/8,-0.035970004,-0.165175499,-1.768527919,-0.539385278,0.829474482,-0.706624822,d,R,D
2017/8/9,-0.035970004,-0.077942189,-1.740101523,-0.483410656,0.81772339,-0.649745668,d,R,D
2017/8/10,0.12672118,-0.03613214,-1.78071066,-0.290217614,0.780910703,-0.222239063,U,R,U
2017/8/11,0.066983011,-0.011871989,-1.770558376,-0.139993568,0.739328066,0.105944608,U,R,U
2017/8/14,0.066983011,-0.059359945,-1.840101523,0.049849989,0.639545037,0.453342797,U,R,r
2017/8/15,0.066983011,-0.112009635,-1.836548223,0.070448393,0.576927492,0.529209283,U,r,r
2017/8/16,-0.051222302,-0.056779078,-1.863451777,0.100354618,0.459108434,0.462902987,U,r,r
2017/8/17,0.12417913,-0.027357192,-1.824873096,0.04864879,0.313607642,0.574879178,U,r,r
2017/8/18,0.12417913,-0.029421886,-1.739086294,0.003817892,0.236815977,0.601233083,U,U,R
2017/8/21,0.12417913,-0.011871989,-1.792893401,-0.08106603,0.072658352,0.647124042,U,U,R
2017/8/22,0.12417913,-0.032518926,-1.782233503,-0.08540995,-0.102291148,0.714069763,U,U,R
2017/8/23,0.12417913,-0.01806607,-1.746700508,-0.094267515,-0.199349391,0.722681485,U,U,R
2017/8/24,0.12417913,-0.03613214,-1.773604061,-0.073256411,-0.238798551,0.78511707,U,U,R
2017/8/25,0.12417913,-0.010323469,-1.754822335,-0.001770292,-0.16238095,0.793169537,U,U,R
2017/8/28,0.12417913,0.097040606,-1.781218274,-0.014009608,-0.104172932,0.788077504,U,U,R
2017/8/29,0.12417913,0.110977288,-1.775634518,-0.018620562,-0.081512893,0.765111142,U,U,R
2017/8/30,0.12417913,0.071748107,-1.833502538,-0.024899183,-0.146547516,0.753813309,U,U,R
2017/8/31,0.12417913,0.152787337,-1.756345178,0.023764583,-0.034256679,0.716622206,U,U,R
2017/9/1,0.12417913,0.16827254,-1.737563452,0.138346309,0.16312278,0.657439944,U,U,R
2017/9/4,0.12417913,0.208017894,-1.758375635,0.24638019,0.300404835,0.566159087,U,r,r
2017/9/5,0.12417913,0.229181005,-1.705583756,0.349317445,0.498070519,0.452600501,r,r,r
2017/9/6,0.12417913,0.211114935,-1.663959391,0.568873454,0.661293614,0.39997676,r,R,r
2017/9/7,0.12417913,0.29163799,-1.649238579,0.541901571,0.745818591,0.420534613,r,R,r
2017/9/8,0.12417913,0.29008947,-1.685279188,0.549645433,0.781057817,0.401418251,r,R,r
2017/9/11,0.12417913,0.179628355,-1.682233503,0.51096648,0.772109115,0.369698465,r,R,r
2017/9/12,0.12417913,0.174982794,-1.660406091,0.455486277,0.741737494,0.308141199,r,R,r
2017/9/14,0.12417913,0.189951824,-1.599492386,#DIV/0!,0.6844838,#DIV/0!,r,R,#DIV/0!
2017/9/15,0.12417913,0.148141776,-1.591878173,#DIV/0!,0.603295584,#DIV/0!,r,R,#DIV/0!
2017/9/18,0.164851926,0.072780454,-1.598984772,0.38773518,0.52152439,-0.11609167,r,r,U
2017/9/19,0.141973478,0.088265657,-1.616243655,0.452213889,0.429495366,-0.163982937,r,r,U
2017/9/20,0.167393975,0.035615967,-1.55786802,0.585575138,0.229538495,-0.310507091,r,U,d
2017/9/21,0.083506334,-0.011355816,-1.550761421,0.184568552,0.023458123,-0.052853537,U,U,U
2017/9/22,0.073338135,0.01651755,-1.52893401,-0.096114441,-0.201734395,0.121773365,U,U,U
2017/9/25,0.070796085,0.086200964,-1.41928934,-0.349533067,-0.343071029,0.186704049,d,d,U
2017/9/26,0.202982672,0.032518926,-1.448730964,-0.005041446,-0.463981335,-0.024780452,U,d,U
2017/9/28,0.175020125,-0.030454233,-1.496954315,0.089181806,-0.560595697,-0.158709827,U,d,U
2017/9/29,0.129263229,-0.054198211,-1.494416244,0.081701509,-0.734556305,-0.152381778,U,D,U
2017/10/9,0.129263229,-0.045423262,-1.583248731,0.074681642,-0.729036211,-0.142085566,U,D,U
2017/10/10,0.129263229,-0.023227805,-1.541624365,0.065945426,-0.740845372,-0.133938674,U,D,U
2017/10/11,0.129263229,-0.002580867,-1.524873096,0.054024421,-0.744800405,-0.125918,U,D,U
2017/10/12,0.129263229,0.005161734,-1.559898477,0.042363549,-0.714448305,-0.117422714,U,D,U
2017/10/13,0.129263229,0.047487956,-1.51319797,0.030488131,-0.689141828,-0.109832309,U,D,U
2017/10/16,0.129263229,-0.003097041,-1.480203046,0.017015126,-0.673026199,-0.099184599,U,D,U
2017/10/17,0.082235309,-0.043874742,-1.47715736,-0.079246318,-0.608145292,0.002071684,U,D,U
2017/10/18,0.082235309,-0.068651067,-1.463451777,-0.176575015,-0.556718337,0.104684547,U,d,U
2017/10/19,0.082235309,-0.029421886,-1.510152284,-0.219482005,-0.44254268,0.163617843,U,d,U
2017/10/20,0.082235309,-0.075877495,-1.483756345,-0.261915463,-0.373529216,0.265444854,U,d,U
2017/10/23,0.082235309,-0.066586373,-1.503045685,-0.278521396,-0.262086689,0.356478112,U,U,r
2017/10/24,0.040291488,-0.083620096,-1.454314721,-0.285504443,-0.225973373,0.388016176,U,U,r
2017/10/25,0.116552981,-0.089298004,-1.448730964,-0.220977793,-0.085187092,0.32736528,U,U,r
2017/10/26,0.116552981,-0.137302134,-1.405076142,-0.103989477,-0.220866952,0.209069117,U,U,U
2017/10/27,0.116552981,-0.128011012,-1.347208122,-0.109686601,-0.381484326,0.195336888,U,d,U
2017/10/30,0.000889717,-0.099621473,-1.323857868,-0.42113086,-0.421610411,0.344388813,d,d,r
2017/10/31,0.000889717,-0.125430145,-1.3,-0.552489049,-0.679995666,0.602474549,d,D,R
2017/11/1,0.000889717,-0.103234687,-1.344670051,-0.706805116,-0.771945805,0.551431536,D,D,r
2017/11/3,0.000889717,-0.127494838,-1.264467005,-0.777082049,-0.786710469,0.598311782,D,D,r
2017/11/6,0.000889717,-0.064521679,-1.152791878,-0.793751171,-0.638058104,0.566830552,D,D,r
2017/11/7,0.000889717,-0.095492085,-1.182233503,-0.803787842,-0.632421423,0.57392933,D,D,r
2017/11/8,0.000889717,-0.039229181,-1.192385787,-0.809161601,-0.514154923,0.489856643,D,d,r
2017/11/9,0.000889717,-0.028905712,-1.170050761,-0.809773764,-0.365212954,0.374259145,D,d,r
2017/11/10,0.000889717,-0.092911218,-1.190862944,-0.802044534,-0.300345556,0.314484616,D,d,r
2017/11/13,0.000889717,-0.080006882,-1.209137056,-0.794434946,-0.169154216,0.14261309,D,U,U
2017/11/14,0.000889717,-0.06916724,-1.257360406,-0.786883606,-0.044140379,-0.070145156,D,U,U
2017/11/15,0.000889717,-0.082587749,-1.274619289,-0.777270853,0.033967839,-0.135994734,D,U,U
2017/11/16,0.051730712,-0.077426015,-1.300507614,-0.757857598,0.070395886,-0.162815482,D,U,U
2017/11/17,0.080964284,-0.021679284,-1.231472081,-0.678847378,0.314593122,-0.148885432,D,r,U
2017/11/20,0.112739906,-0.08568479,-1.256852792,-0.57709065,0.367557491,-0.159446624,d,r,U
2017/11/22,0.070796085,-0.04955265,-1.201015228,-0.499033213,0.527536442,-0.144409014,d,r,U
2017/11/27,0.086048384,-0.011355816,-1.174619289,-0.4646133,0.62979725,-0.023127505,d,R,U
2017/11/29,0.112739906,-0.04955265,-1.211675127,-0.265572916,0.716810199,0.064822587,U,R,U
2017/11/30,0.02249714,-0.093943565,-1.188324873,-0.094487995,0.617724054,0.24577457,U,R,U
2017/12/1,-0.025801805,-0.0660702,-1.180203046,0.040253685,0.550466599,0.437414949,U,r,r
2017/12/4,-0.025801805,-0.086717137,-1.245177665,0.008121817,0.530126986,0.432894298,U,r,r
